ntips	nhidden	rep	mean_time	median_time	method
64	0	6	4.5153751	4.466458	tensorphylo
64	0	6	40.354086	38.3611375	hisse
128	0	6	9.1318562	9.023403	tensorphylo
128	0	6	52.7833672	52.982537	hisse
256	0	6	16.7110998	16.3167905	tensorphylo
256	0	6	92.9094973	88.058324	hisse
512	0	6	34.9986045	33.7510975	tensorphylo
512	0	6	202.5909917	198.9895845	hisse
1024	0	6	72.1207712	66.627214	tensorphylo
1024	0	6	341.3672792	340.6208045	hisse
32	1	6	3.3956323	3.3473425	tensorphylo
32	1	6	30.6775776	29.2022295	hisse
64	1	6	5.7243052	5.677106	tensorphylo
64	1	6	65.8217936	69.1568525	hisse
128	1	6	12.1808745	12.212875	tensorphylo
128	1	6	80.9511093	80.9637865	hisse
256	1	6	24.1084182	23.8482445	tensorphylo
256	1	6	166.795913	167.278729	hisse
512	1	6	50.3505338	49.3848895	tensorphylo
512	1	6	274.9222733	258.78216	hisse
1024	1	6	96.8700153	91.496953	tensorphylo
1024	1	6	515.8501346	504.3240055	hisse
32	2	6	3.8057758	3.8092895	tensorphylo
32	2	6	32.7843339	33.7261695	hisse
64	2	6	7.7736287	7.7315955	tensorphylo
64	2	6	56.2872354	56.855848	hisse
128	2	6	17.2110948	16.6004285	tensorphylo
128	2	6	101.8695184	98.876379	hisse
256	2	6	30.3792329	29.9737675	tensorphylo
256	2	6	136.8486479	132.595107	hisse
512	2	6	62.0393099	61.2983415	tensorphylo
512	2	6	314.9450301	302.921612	hisse
1024	2	6	126.6545309	120.286866	tensorphylo
1024	2	6	541.291594	547.5943805	hisse
32	3	6	4.3093624	4.263139	tensorphylo
32	3	6	29.5494954	28.327802	hisse
64	3	6	10.1590374	9.976325	tensorphylo
64	3	6	69.9511291	70.4125595	hisse
128	3	6	16.3949611	16.3958795	tensorphylo
128	3	6	89.6853352	88.342987	hisse
256	3	6	32.6225725	32.401521	tensorphylo
256	3	6	149.4851841	148.6726215	hisse
512	3	6	73.8075973	72.184436	tensorphylo
512	3	6	302.6367112	298.9558255	hisse
1024	3	6	151.4349719	145.2492855	tensorphylo
1024	3	6	553.799751	541.554978	hisse
32	4	6	4.7662049	4.7614735	tensorphylo
32	4	6	34.5956114	34.1406795	hisse
64	4	6	11.0522142	10.9949085	tensorphylo
64	4	6	62.6668108	52.745352	hisse
128	4	6	20.9558421	20.7468405	tensorphylo
128	4	6	96.7358223	97.6988795	hisse
256	4	6	43.9057807	43.126711	tensorphylo
256	4	6	170.9514311	173.8417015	hisse
512	4	6	89.7984132	88.5555105	tensorphylo
512	4	6	263.6484541	259.174202	hisse
1024	4	6	182.5325371	176.513815	tensorphylo
1024	4	6	565.1210113	583.2877505	hisse
32	5	6	5.7687984	5.7475235	tensorphylo
32	5	6	29.3370908	28.242194	hisse
64	5	6	12.6068809	12.4402815	tensorphylo
64	5	6	46.2476474	45.350879	hisse
128	5	6	25.0001682	24.7662755	tensorphylo
128	5	6	95.9084382	97.7026105	hisse
256	5	6	49.1693402	48.56163	tensorphylo
256	5	6	157.8735217	159.4780075	hisse
512	5	6	106.0100387	104.6054935	tensorphylo
512	5	6	293.3678945	298.388119	hisse
1024	5	6	208.0751025	202.8518665	tensorphylo
1024	5	6	563.36665	548.1130305	hisse
32	6	6	8.093646	8.0657455	tensorphylo
32	6	6	35.5219982	34.948646	hisse
64	6	6	14.5430198	14.3992	tensorphylo
64	6	6	59.5731353	60.4301665	hisse
128	6	6	28.7781747	29.0720545	tensorphylo
128	6	6	86.5472526	85.381967	hisse
256	6	6	59.3512597	59.063493	tensorphylo
256	6	6	142.3279945	137.017818	hisse
512	6	6	120.61257	118.999261	tensorphylo
512	6	6	289.4650061	285.145488	hisse
1024	6	6	244.7228664	238.396919	tensorphylo
1024	6	6	555.3509983	559.281123	hisse
32	7	6	8.3099292	8.2742715	tensorphylo
32	7	6	41.3248143	40.642685	hisse
64	7	6	16.010828	15.93383	tensorphylo
64	7	6	47.7295432	47.1062325	hisse
128	7	6	31.6101308	31.3000765	tensorphylo
128	7	6	82.6316706	81.4106865	hisse
256	7	6	63.2535905	62.876206	tensorphylo
256	7	6	146.9640777	138.789305	hisse
512	7	6	129.6928195	128.9918015	tensorphylo
512	7	6	275.8590208	272.61187	hisse
1024	7	6	266.7906982	262.4361005	tensorphylo
1024	7	6	533.9443325	519.288124	hisse
32	8	6	10.6102629	10.591858	tensorphylo
32	8	6	35.6390819	35.5123755	hisse
64	8	6	19.1391034	19.090953	tensorphylo
64	8	6	50.4434275	50.09913	hisse
128	8	6	35.1944451	35.089686	tensorphylo
128	8	6	81.4513954	80.6741215	hisse
256	8	6	75.0018781	75.3960275	tensorphylo
256	8	6	146.6110882	146.5864595	hisse
512	8	6	144.0502118	142.947566	tensorphylo
512	8	6	291.0972161	286.43584	hisse
1024	8	6	307.8276269	301.934045	tensorphylo
1024	8	6	521.727255	499.7962935	hisse
32	9	6	10.835111	10.803459	tensorphylo
32	9	6	33.7706053	34.777102	hisse
64	9	6	20.8789056	20.844769	tensorphylo
64	9	6	56.8359302	56.2304135	hisse
128	9	6	38.6064979	38.5686385	tensorphylo
128	9	6	85.733911	85.7514385	hisse
256	9	6	87.902647	87.596131	tensorphylo
256	9	6	149.7005694	141.6261975	hisse
512	9	6	156.9906154	157.517203	tensorphylo
512	9	6	293.6792936	290.00817	hisse
1024	9	6	336.3239061	330.7522685	tensorphylo
1024	9	6	529.3133907	515.95056	hisse
32	0	7	2.3251387	2.301453	tensorphylo
32	0	7	24.2928239	23.9029795	hisse
64	0	7	4.832834	4.7685255	tensorphylo
64	0	7	36.622061	36.565317	hisse
128	0	7	9.3946867	9.3198535	tensorphylo
128	0	7	58.9605215	60.0805595	hisse
256	0	7	17.3201466	16.912254	tensorphylo
256	0	7	106.8647657	99.957713	hisse
512	0	7	34.1675796	32.8596755	tensorphylo
512	0	7	166.8445595	165.0363775	hisse
1024	0	7	71.862176	65.448874	tensorphylo
1024	0	7	365.3744274	367.8473055	hisse
32	1	7	2.8182621	2.784146	tensorphylo
32	1	7	31.7638398	32.0917455	hisse
64	1	7	5.7059126	5.605643	tensorphylo
64	1	7	55.0275022	53.2946495	hisse
128	1	7	11.8936695	11.9306925	tensorphylo
128	1	7	87.8746768	85.951949	hisse
256	1	7	25.1449843	24.6472935	tensorphylo
256	1	7	174.4449755	175.757324	hisse
512	1	7	50.691662	48.782538	tensorphylo
512	1	7	290.7492122	285.6669055	hisse
1024	1	7	101.4942659	95.6820895	tensorphylo
1024	1	7	602.4560336	571.206752	hisse
32	2	7	4.5142681	4.4616405	tensorphylo
32	2	7	33.5858757	32.8299505	hisse
64	2	7	6.9414148	6.7759675	tensorphylo
64	2	7	51.9687669	51.750118	hisse
128	2	7	16.2265987	16.0296265	tensorphylo
128	2	7	94.6065857	95.9272695	hisse
256	2	7	31.962944	31.57902	tensorphylo
256	2	7	159.9088888	161.0732355	hisse
512	2	7	64.5033484	63.0339945	tensorphylo
512	2	7	298.5125704	276.7810575	hisse
1024	2	7	131.2107502	125.219084	tensorphylo
1024	2	7	543.0300391	538.8114835	hisse
32	3	7	6.0499231	6.030608	tensorphylo
32	3	7	37.7905364	37.6395375	hisse
64	3	7	9.0564859	8.98187	tensorphylo
64	3	7	54.6127544	53.9860735	hisse
128	3	7	18.503997	18.2578945	tensorphylo
128	3	7	85.6720789	83.2210825	hisse
256	3	7	38.2089947	37.741607	tensorphylo
256	3	7	171.1224954	167.8059685	hisse
512	3	7	72.5433664	71.386986	tensorphylo
512	3	7	310.4349235	316.044605	hisse
1024	3	7	148.2935109	141.587145	tensorphylo
1024	3	7	531.588739	539.2773255	hisse
32	4	7	4.8416162	4.808316	tensorphylo
32	4	7	32.797335	32.076883	hisse
64	4	7	11.7731049	11.699637	tensorphylo
64	4	7	45.8456547	45.3044875	hisse
128	4	7	22.5918159	22.562423	tensorphylo
128	4	7	98.6275623	94.998599	hisse
256	4	7	44.1476192	43.609691	tensorphylo
256	4	7	153.5871439	154.373159	hisse
512	4	7	87.064484	85.754657	tensorphylo
512	4	7	279.4480788	277.515388	hisse
1024	4	7	181.1741374	175.3655075	tensorphylo
1024	4	7	548.9286599	544.3874015	hisse
32	5	7	6.5373516	6.5107385	tensorphylo
32	5	7	42.0667831	32.453427	hisse
64	5	7	13.1196925	13.05768	tensorphylo
64	5	7	48.9213927	49.0171195	hisse
128	5	7	25.1169198	24.915577	tensorphylo
128	5	7	81.1621609	81.0227855	hisse
256	5	7	52.734569	52.4019155	tensorphylo
256	5	7	160.0312	161.9208285	hisse
512	5	7	102.5992446	101.417231	tensorphylo
512	5	7	302.0436585	315.1174515	hisse
1024	5	7	212.6644457	207.416007	tensorphylo
1024	5	7	563.6645232	559.140042	hisse
32	6	7	7.5458163	7.509232	tensorphylo
32	6	7	38.625854	39.146062	hisse
64	6	7	16.4265106	16.4662355	tensorphylo
64	6	7	48.6221419	49.171628	hisse
128	6	7	30.6555565	30.7360805	tensorphylo
128	6	7	88.3205354	88.812929	hisse
256	6	7	58.7142345	58.5161635	tensorphylo
256	6	7	162.8465839	163.3226595	hisse
512	6	7	114.1359968	111.5074335	tensorphylo
512	6	7	288.6357934	283.0826345	hisse
1024	6	7	237.6593003	232.4597295	tensorphylo
1024	6	7	528.3058895	521.800112	hisse
32	7	7	11.1657473	11.1061825	tensorphylo
32	7	7	34.284364	35.086529	hisse
64	7	7	13.9981544	13.915646	tensorphylo
64	7	7	53.8297159	53.654855	hisse
128	7	7	36.1853249	36.2580835	tensorphylo
128	7	7	96.3995444	90.095163	hisse
256	7	7	64.4649847	63.8475985	tensorphylo
256	7	7	150.7346591	151.4188835	hisse
512	7	7	133.7835371	132.089372	tensorphylo
512	7	7	292.4990389	292.503717	hisse
1024	7	7	265.7041736	260.6199645	tensorphylo
1024	7	7	537.8067662	541.103486	hisse
32	8	7	11.9698393	11.9303235	tensorphylo
32	8	7	34.7234248	33.793307	hisse
64	8	7	20.4427886	20.3591035	tensorphylo
64	8	7	47.0822721	46.746847	hisse
128	8	7	37.3757394	37.1097355	tensorphylo
128	8	7	82.2377385	81.73268	hisse
256	8	7	73.436371	73.153758	tensorphylo
256	8	7	142.7807288	137.209329	hisse
512	8	7	153.1612728	151.843787	tensorphylo
512	8	7	267.09409	266.280486	hisse
1024	8	7	307.5620289	300.947708	tensorphylo
1024	8	7	536.0124709	533.657599	hisse
32	9	7	12.4661812	12.3548785	tensorphylo
32	9	7	33.6104224	33.353254	hisse
64	9	7	19.2006936	19.134126	tensorphylo
64	9	7	51.8209127	43.0834355	hisse
128	9	7	39.7922548	39.734166	tensorphylo
128	9	7	90.1673025	91.0543375	hisse
256	9	7	78.050511	77.967814	tensorphylo
256	9	7	149.8385672	150.1686705	hisse
512	9	7	159.3794353	157.4201355	tensorphylo
512	9	7	301.1721584	307.102464	hisse
1024	9	7	353.7450152	348.444937	tensorphylo
1024	9	7	567.9029105	553.3976025	hisse
32	0	8	1.8578043	1.8301375	tensorphylo
32	0	8	25.1004993	24.3329055	hisse
64	0	8	4.2921506	4.2049395	tensorphylo
64	0	8	30.1776277	30.32237	hisse
128	0	8	8.5966545	8.466705	tensorphylo
128	0	8	59.2198178	61.807582	hisse
256	0	8	17.0420764	16.6030525	tensorphylo
256	0	8	87.7919511	87.5398585	hisse
512	0	8	34.3613292	32.4049445	tensorphylo
512	0	8	173.1261654	168.7027205	hisse
1024	0	8	74.2665103	68.7538225	tensorphylo
1024	0	8	409.0373118	419.211634	hisse
32	1	8	2.9437631	2.891853	tensorphylo
32	1	8	35.848596	35.9110595	hisse
64	1	8	6.2601506	6.2446075	tensorphylo
64	1	8	63.7339342	64.0579695	hisse
128	1	8	12.226282	12.1558645	tensorphylo
128	1	8	103.3989824	103.5172305	hisse
256	1	8	24.4216295	24.1228215	tensorphylo
256	1	8	152.0971793	138.5773145	hisse
512	1	8	46.810725	45.455593	tensorphylo
512	1	8	314.9159734	313.4337045	hisse
1024	1	8	100.7732809	95.004667	tensorphylo
1024	1	8	570.3198154	583.273544	hisse
32	2	8	4.1120581	4.089258	tensorphylo
32	2	8	30.6664994	31.023265	hisse
64	2	8	6.7762873	6.719613	tensorphylo
64	2	8	47.0036218	47.2307495	hisse
128	2	8	15.5265852	15.462289	tensorphylo
128	2	8	88.6226234	85.7021565	hisse
256	2	8	31.5066509	31.1586265	tensorphylo
256	2	8	146.4652143	136.4858635	hisse
512	2	8	64.3806969	63.4672825	tensorphylo
512	2	8	276.8515775	272.4158695	hisse
1024	2	8	129.1896388	124.0575745	tensorphylo
1024	2	8	598.5710622	589.516655	hisse
32	3	8	4.737017	4.739272	tensorphylo
32	3	8	32.6143848	31.9826035	hisse
64	3	8	9.4659119	9.433813	tensorphylo
64	3	8	48.8572605	47.206867	hisse
128	3	8	19.0916459	19.1054465	tensorphylo
128	3	8	99.7081337	100.348074	hisse
256	3	8	37.5566068	36.9831275	tensorphylo
256	3	8	168.6140539	169.8277195	hisse
512	3	8	73.5361404	72.3112695	tensorphylo
512	3	8	290.3483101	278.343629	hisse
1024	3	8	151.9409857	145.644751	tensorphylo
1024	3	8	550.3601667	567.004621	hisse
32	4	8	6.9975602	6.9919965	tensorphylo
32	4	8	34.7529489	33.4290015	hisse
64	4	8	12.337105	12.3891135	tensorphylo
64	4	8	56.8563318	54.611549	hisse
128	4	8	21.6666427	21.3731155	tensorphylo
128	4	8	94.1895009	95.534838	hisse
256	4	8	45.4700209	45.1528285	tensorphylo
256	4	8	138.6717211	134.749411	hisse
512	4	8	87.0246361	85.6041255	tensorphylo
512	4	8	302.9740182	306.331787	hisse
1024	4	8	174.6067041	169.2618375	tensorphylo
1024	4	8	547.6023591	562.6564685	hisse
32	5	8	6.895216	6.7972465	tensorphylo
32	5	8	32.0876127	30.807564	hisse
64	5	8	12.0163948	11.9783345	tensorphylo
64	5	8	55.9394652	53.3432755	hisse
128	5	8	30.2423503	30.2436295	tensorphylo
128	5	8	95.3911576	96.4091425	hisse
256	5	8	51.3712657	50.749308	tensorphylo
256	5	8	144.3769654	144.764686	hisse
512	5	8	98.5276453	96.5471895	tensorphylo
512	5	8	315.9125932	309.060214	hisse
1024	5	8	208.6376758	202.5933615	tensorphylo
1024	5	8	558.1892561	558.4333865	hisse
32	6	8	6.6587854	6.58706	tensorphylo
32	6	8	28.8142506	28.1692755	hisse
64	6	8	15.2372523	15.245481	tensorphylo
64	6	8	56.9643381	58.3583545	hisse
128	6	8	29.6511344	29.9290775	tensorphylo
128	6	8	93.4431328	94.717052	hisse
256	6	8	59.6465499	59.6844995	tensorphylo
256	6	8	151.4014708	151.628127	hisse
512	6	8	121.6362211	120.5691715	tensorphylo
512	6	8	288.3187281	280.274606	hisse
1024	6	8	243.8889059	238.282693	tensorphylo
1024	6	8	561.9874346	564.468607	hisse
32	7	8	8.1247404	8.096229	tensorphylo
32	7	8	32.9064811	32.0939595	hisse
64	7	8	15.9021247	15.7429545	tensorphylo
64	7	8	46.7930622	47.2833935	hisse
128	7	8	35.0528024	34.848524	tensorphylo
128	7	8	93.0233707	92.8312775	hisse
256	7	8	63.1162692	63.0424405	tensorphylo
256	7	8	169.0862181	167.675035	hisse
512	7	8	133.174929	132.2604855	tensorphylo
512	7	8	279.6932137	281.746834	hisse
1024	7	8	262.8559159	258.381385	tensorphylo
1024	7	8	531.10826	523.2274655	hisse
32	8	8	8.4967047	8.474823	tensorphylo
32	8	8	35.8374235	35.7126195	hisse
64	8	8	19.0761233	19.0908095	tensorphylo
64	8	8	55.8732256	55.827117	hisse
128	8	8	34.0269537	33.689085	tensorphylo
128	8	8	82.7724933	81.9985855	hisse
256	8	8	75.3827312	74.611062	tensorphylo
256	8	8	152.3279888	156.5717635	hisse
512	8	8	156.2725783	155.251379	tensorphylo
512	8	8	284.9914592	283.9348195	hisse
1024	8	8	310.3519887	304.6956205	tensorphylo
1024	8	8	542.85107	533.952676	hisse
32	9	8	12.3625619	12.294588	tensorphylo
32	9	8	43.8002221	34.3124285	hisse
64	9	8	20.1100162	20.080775	tensorphylo
64	9	8	49.8176486	49.849645	hisse
128	9	8	41.3782332	41.2030115	tensorphylo
128	9	8	77.7090302	79.2145625	hisse
256	9	8	83.6624188	83.1392055	tensorphylo
256	9	8	150.4709389	148.8633535	hisse
512	9	8	166.2576773	165.838194	tensorphylo
512	9	8	283.7635994	252.2118075	hisse
1024	9	8	339.3463195	335.431127	tensorphylo
1024	9	8	557.034979	549.826277	hisse
32	0	9	2.2722938	2.2434995	tensorphylo
32	0	9	19.0524089	18.3742525	hisse
64	0	9	4.4236212	4.32509	tensorphylo
64	0	9	38.1397129	38.211057	hisse
128	0	9	8.9561671	8.8591775	tensorphylo
128	0	9	66.3226086	65.2568095	hisse
256	0	9	16.9867879	16.4569695	tensorphylo
256	0	9	98.1349965	97.4204895	hisse
512	0	9	34.7377461	33.0912845	tensorphylo
512	0	9	170.1323495	165.089247	hisse
1024	0	9	73.8292043	68.4035185	tensorphylo
1024	0	9	358.4718765	345.8656885	hisse
32	1	9	3.392668	3.3539435	tensorphylo
32	1	9	36.3718708	36.4986715	hisse
64	1	9	6.5289179	6.524822	tensorphylo
64	1	9	54.755869	54.0892295	hisse
128	1	9	11.9905156	11.857159	tensorphylo
128	1	9	95.8253927	96.035038	hisse
256	1	9	23.3142851	22.9006525	tensorphylo
256	1	9	158.0758444	165.202202	hisse
512	1	9	51.7651609	50.0325255	tensorphylo
512	1	9	298.6817077	299.683268	hisse
1024	1	9	98.4523488	93.196526	tensorphylo
1024	1	9	570.2216204	552.5308625	hisse
32	2	9	5.1435771	5.1167385	tensorphylo
32	2	9	33.8941301	33.6559775	hisse
64	2	9	8.8112116	8.713279	tensorphylo
64	2	9	53.5320805	52.0177045	hisse
128	2	9	16.8408402	16.7868145	tensorphylo
128	2	9	92.4249142	96.46562	hisse
256	2	9	29.2410606	28.907911	tensorphylo
256	2	9	161.7728964	150.115186	hisse
512	2	9	67.2831894	65.7997725	tensorphylo
512	2	9	296.6826256	299.9558565	hisse
1024	2	9	127.3877708	121.2301735	tensorphylo
1024	2	9	576.5147022	592.0991835	hisse
32	3	9	3.7082983	3.6820665	tensorphylo
32	3	9	30.7417303	29.3773815	hisse
64	3	9	10.0128068	10.060416	tensorphylo
64	3	9	53.5403256	54.403679	hisse
128	3	9	20.0230552	20.113821	tensorphylo
128	3	9	90.9066473	92.3111515	hisse
256	3	9	35.1440725	34.842784	tensorphylo
256	3	9	154.25061	154.592304	hisse
512	3	9	77.8484261	76.2690815	tensorphylo
512	3	9	303.8757763	304.4583535	hisse
1024	3	9	146.525349	140.1091975	tensorphylo
1024	3	9	527.3942381	539.134666	hisse
32	4	9	6.8671064	6.774963	tensorphylo
32	4	9	34.7898161	33.868911	hisse
64	4	9	10.3674445	10.300307	tensorphylo
64	4	9	57.4244401	57.5570505	hisse
128	4	9	20.8403779	20.449611	tensorphylo
128	4	9	84.6375546	80.0297655	hisse
256	4	9	43.1106472	42.795595	tensorphylo
256	4	9	159.6442092	160.5214575	hisse
512	4	9	87.4557101	85.916156	tensorphylo
512	4	9	292.6896971	296.7153395	hisse
1024	4	9	187.6169963	181.968168	tensorphylo
1024	4	9	553.0696435	574.399832	hisse
32	5	9	6.1089098	6.027902	tensorphylo
32	5	9	30.3008163	30.323272	hisse
64	5	9	12.1695995	12.057854	tensorphylo
64	5	9	51.171608	49.6928405	hisse
128	5	9	24.9544614	24.7193305	tensorphylo
128	5	9	93.3236998	96.0358375	hisse
256	5	9	47.2930695	46.816834	tensorphylo
256	5	9	161.945818	160.2942355	hisse
512	5	9	103.3778674	102.085695	tensorphylo
512	5	9	255.8612954	245.573313	hisse
1024	5	9	202.3706987	195.3271365	tensorphylo
1024	5	9	554.6141791	564.6772765	hisse
32	6	9	7.8105451	7.774584	tensorphylo
32	6	9	33.4074355	33.230418	hisse
64	6	9	15.0000181	14.8935985	tensorphylo
64	6	9	52.1546486	51.511047	hisse
128	6	9	26.6428578	26.623596	tensorphylo
128	6	9	75.1371863	75.344429	hisse
256	6	9	62.0665216	61.67425	tensorphylo
256	6	9	162.1974063	165.043573	hisse
512	6	9	120.0940881	118.7896075	tensorphylo
512	6	9	290.4183422	289.8823205	hisse
1024	6	9	243.3877875	237.318414	tensorphylo
1024	6	9	566.2882116	561.859326	hisse
32	7	9	8.0982298	8.0443845	tensorphylo
32	7	9	35.2717096	34.263249	hisse
64	7	9	18.1745866	18.080016	tensorphylo
64	7	9	57.8445384	57.62673	hisse
128	7	9	39.2165533	39.297721	tensorphylo
128	7	9	96.9984888	98.257238	hisse
256	7	9	68.760198	67.880215	tensorphylo
256	7	9	144.7077493	141.682265	hisse
512	7	9	130.2179188	128.807855	tensorphylo
512	7	9	285.530191	290.843053	hisse
1024	7	9	261.2764811	255.2251435	tensorphylo
1024	7	9	545.9110927	516.5989545	hisse
32	8	9	8.4741137	8.4633225	tensorphylo
32	8	9	32.1647952	31.2374695	hisse
64	8	9	19.7203563	19.867534	tensorphylo
64	8	9	51.8844914	52.6519745	hisse
128	8	9	37.1820062	37.248869	tensorphylo
128	8	9	91.5745824	86.976949	hisse
256	8	9	71.9943846	71.46669	tensorphylo
256	8	9	176.1530273	168.092169	hisse
512	8	9	145.00142	143.3878855	tensorphylo
512	8	9	282.6534014	285.7088895	hisse
1024	8	9	313.2923447	308.828072	tensorphylo
1024	8	9	568.1359873	560.1156985	hisse
32	9	9	8.9169301	8.904134	tensorphylo
32	9	9	38.3979268	37.8552385	hisse
64	9	9	22.0085376	22.125773	tensorphylo
64	9	9	51.9466105	52.472702	hisse
128	9	9	39.766638	39.974057	tensorphylo
128	9	9	79.2654394	76.904397	hisse
256	9	9	82.1676449	82.440914	tensorphylo
256	9	9	144.6895084	148.015781	hisse
512	9	9	160.3075769	158.541465	tensorphylo
512	9	9	298.1944104	283.695031	hisse
1024	9	9	337.2597065	331.7796465	tensorphylo
1024	9	9	544.4075612	570.1093255	hisse
32	0	10	2.5270883	2.4954035	tensorphylo
32	0	10	21.9200022	20.375524	hisse
64	0	10	4.3648764	4.313446	tensorphylo
64	0	10	33.5810377	32.563225	hisse
128	0	10	8.6475929	8.653378	tensorphylo
128	0	10	56.8545483	55.6561675	hisse
256	0	10	17.1046465	16.695979	tensorphylo
256	0	10	90.6041042	90.3092445	hisse
512	0	10	32.815867	31.3505885	tensorphylo
512	0	10	174.5264753	169.814907	hisse
1024	0	10	73.1690264	67.483253	tensorphylo
1024	0	10	367.2013341	351.2644455	hisse
32	1	10	3.1096368	3.047448	tensorphylo
32	1	10	38.5576915	37.5000145	hisse
64	1	10	6.6548617	6.495712	tensorphylo
64	1	10	51.3790311	50.1333855	hisse
128	1	10	11.5082162	11.423748	tensorphylo
128	1	10	90.606474	90.263591	hisse
256	1	10	24.8153279	24.2883385	tensorphylo
256	1	10	155.2469223	156.094052	hisse
512	1	10	47.0122072	45.8267045	tensorphylo
512	1	10	294.5692642	263.7000485	hisse
1024	1	10	100.9196099	93.900537	tensorphylo
1024	1	10	598.6015867	590.698152	hisse
32	2	10	3.6845101	3.689139	tensorphylo
32	2	10	43.3714031	42.326883	hisse
64	2	10	8.6495568	8.604178	tensorphylo
64	2	10	55.6254011	55.1177145	hisse
128	2	10	14.3928204	14.280464	tensorphylo
128	2	10	89.5875297	90.2684905	hisse
256	2	10	29.652061	29.2173585	tensorphylo
256	2	10	139.7704186	135.585032	hisse
512	2	10	60.6590285	58.836968	tensorphylo
512	2	10	294.2719937	284.4987745	hisse
1024	2	10	129.9230304	125.1189825	tensorphylo
1024	2	10	547.6883484	560.9234395	hisse
32	3	10	4.7212361	4.6956275	tensorphylo
32	3	10	32.571384	31.440194	hisse
64	3	10	9.2329458	9.182319	tensorphylo
64	3	10	54.0881266	54.0726655	hisse
128	3	10	18.8361544	18.828102	tensorphylo
128	3	10	89.4004877	89.585	hisse
256	3	10	35.660488	35.2562485	tensorphylo
256	3	10	140.682685	141.088585	hisse
512	3	10	75.7355649	74.1692255	tensorphylo
512	3	10	290.519235	298.469504	hisse
1024	3	10	144.0730119	138.9277825	tensorphylo
1024	3	10	569.4360563	584.095881	hisse
32	4	10	5.4983993	5.431475	tensorphylo
32	4	10	31.3469477	30.2942235	hisse
64	4	10	11.0822631	11.2251645	tensorphylo
64	4	10	59.2136883	59.9458745	hisse
128	4	10	21.081134	20.770682	tensorphylo
128	4	10	84.2399653	84.53913	hisse
256	4	10	43.2221139	42.6979125	tensorphylo
256	4	10	165.3402408	169.002943	hisse
512	4	10	88.2038986	87.0457675	tensorphylo
512	4	10	302.9857237	297.2738415	hisse
1024	4	10	180.7912671	175.132115	tensorphylo
1024	4	10	538.7013206	537.8924275	hisse
32	5	10	5.7046129	5.6112395	tensorphylo
32	5	10	38.0034248	36.477085	hisse
64	5	10	13.001633	12.930785	tensorphylo
64	5	10	55.3984497	55.0231275	hisse
128	5	10	26.6786549	26.5381315	tensorphylo
128	5	10	88.1084875	87.248779	hisse
256	5	10	49.8164186	49.509796	tensorphylo
256	5	10	163.8764752	160.0524175	hisse
512	5	10	100.9853247	99.920854	tensorphylo
512	5	10	263.5812428	263.8008675	hisse
1024	5	10	207.1273178	201.131978	tensorphylo
1024	5	10	533.7537727	518.4303425	hisse
32	6	10	6.4108461	6.396902	tensorphylo
32	6	10	34.5617946	33.815324	hisse
64	6	10	17.1927145	17.0922235	tensorphylo
64	6	10	55.1845363	53.583679	hisse
128	6	10	28.3378634	28.1875205	tensorphylo
128	6	10	91.7077586	89.6603785	hisse
256	6	10	61.2585633	60.8616915	tensorphylo
256	6	10	161.8531908	167.8847705	hisse
512	6	10	114.404022	113.1978225	tensorphylo
512	6	10	289.2663611	291.810448	hisse
