ntips	nstates	rep	true	likelihood	error	mean_time	median_time	method
256	2	81	-330.07743825282	-330.077442931097	4.67827692318679e-06	4.1803887	4.141287	diversitree
256	2	81	-330.07743825282	-330.077574225011	0.000135972191174005	4.4552404	4.4421245	tensorphylo
512	2	81	-628.919896821207	-628.917548214749	0.00234860645753088	4.3059881	4.2979275	castor
512	2	81	-628.919896821207	-628.919905016428	8.19522153960861e-06	9.6861721	8.380236	diversitree
512	2	81	-628.919896821207	-628.920168259711	0.000271438504796606	7.7355807	7.674708	tensorphylo
1024	2	81	-1394.21557791781	-1394.19247586106	0.0231020567573523	5.3576914	5.359356	castor
1024	2	81	-1394.21557791781	-1394.21559615361	1.82357946414413e-05	17.1026539	16.4494255	diversitree
1024	2	81	-1394.21557791781	-1394.21618682391	0.000608906099387241	17.596257	17.702693	tensorphylo
32	4	81	-47.8902257707104	-47.8919363783293	0.00171060761893926	6.4075989	6.387267	castor
32	4	81	-47.8902257707104	-47.8902276889857	1.91827528084332e-06	0.6101866	0.6015725	diversitree
32	4	81	-47.8902257707104	-47.890241590877	1.58201665882984e-05	0.8156335	0.806511	tensorphylo
64	4	81	-98.0344601544543	-98.0339052509315	0.000554903522825612	5.6987089	5.638156	castor
64	4	81	-98.0344601544543	-98.034462752204	2.59774962785286e-06	1.2800118	1.281168	diversitree
64	4	81	-98.0344601544543	-98.0345054840741	4.53296197946429e-05	1.3245747	1.321389	tensorphylo
128	4	81	-175.462050979819	-175.460841390382	0.00120958943691107	6.5434483	6.5513695	castor
128	4	81	-175.462050979819	-175.462055781793	4.80197448382569e-06	2.41449	2.4245965	diversitree
128	4	81	-175.462050979819	-175.46213418254	8.3202721299358e-05	2.2836426	2.2856885	tensorphylo
256	4	81	-322.086738123569	-322.085573970789	0.00116415277955184	6.5643747	6.538762	castor
256	4	81	-322.086738123569	-322.086745290195	7.16662623290176e-06	4.639847	4.6434345	diversitree
256	4	81	-322.086738123569	-322.086868298991	0.000130175422498269	3.9409323	3.9076895	tensorphylo
512	4	81	-618.787297522116	-618.778946758909	0.00835076320674943	7.342075	7.2714115	castor
512	4	81	-618.787297522116	-618.787311460479	1.39383624855327e-05	10.7360591	10.184113	diversitree
512	4	81	-618.787297522116	-618.787546811595	0.00024928947857461	8.0082922	7.997337	tensorphylo
1024	4	81	-1380.17064589227	-1380.14944053942	0.0212053528493925	8.8079808	8.7647955	castor
1024	4	81	-1380.17064589227	-1380.17067899424	3.31019691657275e-05	19.830593	19.8647665	diversitree
1024	4	81	-1380.17064589227	-1380.17122577818	0.00057988591152025	16.4978793	16.330833	tensorphylo
32	8	81	-34.05263063488	-34.0522165514514	0.000414083428637468	10.8948767	10.964343	castor
32	8	81	-34.05263063488	-34.0526312577264	6.22846407338784e-07	0.7595578	0.745175	diversitree
32	8	81	-34.05263063488	-34.0526423367794	1.17018994529872e-05	0.6699113	0.6592595	tensorphylo
64	8	81	-96.6575751983314	-96.6560500960865	0.00152510224491209	14.955365	14.8421845	castor
64	8	81	-96.6575751983314	-96.6575776030173	2.40468590106957e-06	1.6329357	1.6255475	diversitree
64	8	81	-96.6575751983314	-96.6576204424149	4.5244083494822e-05	1.6286061	1.6403485	tensorphylo
128	8	81	-182.122037483628	-182.114553495984	0.00748398764403646	10.986647	10.921498	castor
128	8	81	-182.122037483628	-182.122041506978	4.02334998739207e-06	3.0506419	3.044824	diversitree
128	8	81	-182.122037483628	-182.122121645163	8.41615355682279e-05	2.7877335	2.7865855	tensorphylo
256	8	81	-340.966476486076	-340.959561963279	0.0069145227968761	15.7588297	15.7346725	castor
256	8	81	-340.966476486076	-340.966484565369	8.07929319535106e-06	6.3037459	6.308342	diversitree
256	8	81	-340.966476486076	-340.966655092617	0.000178606540998771	4.9747022	4.94911	tensorphylo
512	8	81	-684.746060162219	-684.73889666063	0.00716350158904788	19.9083577	19.9086775	castor
512	8	81	-684.746060162219	-684.746078262724	1.81005051445027e-05	13.534346	12.717831	diversitree
512	8	81	-684.746060162219	-684.746364245449	0.000304083230389551	10.16964	10.0041845	tensorphylo
1024	8	81	-1383.90402891142	-1383.8902465298	0.0137823816239688	25.2948598	25.349644	castor
1024	8	81	-1383.90402891142	-1383.90407060978	4.16983602917753e-05	25.8841282	25.688386	diversitree
1024	8	81	-1383.90402891142	-1383.9046312404	0.000602328977493016	20.0700002	19.976389	tensorphylo
32	16	81	-42.303555719158	-42.305105643614	0.00154992445600044	87.3319352	87.6677785	castor
32	16	81	-42.303555719158	-42.3035573757141	1.65655612249793e-06	1.3669441	1.366161	diversitree
32	16	81	-42.303555719158	-42.3035733074915	1.75883335060689e-05	0.9943566	0.9820115	tensorphylo
64	16	81	-84.346184080013	-84.3438506706227	0.00233340939020366	87.9799402	87.638853	castor
64	16	81	-84.346184080013	-84.3461865639239	2.48391097557032e-06	2.5022341	2.481033	diversitree
64	16	81	-84.346184080013	-84.3462257157141	4.16357011374657e-05	1.6564369	1.661689	tensorphylo
128	16	81	-175.013281617259	-175.007945177066	0.00533644019242274	117.2394918	117.1999965	castor
128	16	81	-175.013281617259	-175.013287235194	5.6179352725394e-06	5.0034145	4.9979615	diversitree
128	16	81	-175.013281617259	-175.013339778704	5.81614451107271e-05	3.2035022	3.1913785	tensorphylo
256	16	81	-308.587944181607	-308.580944597327	0.00699958428032232	90.1933293	90.4464715	castor
256	16	81	-308.587944181607	-308.587952903389	8.72178168265236e-06	9.9607778	10.030773	diversitree
256	16	81	-308.587944181607	-308.588077641434	0.00013345982699775	5.6930632	5.6860235	tensorphylo
512	16	81	-659.395983382322	-659.385458121654	0.0105252606681461	118.6400436	119.5862785	castor
512	16	81	-659.395983382322	-659.396002356692	1.897437016396e-05	21.8620159	20.4834565	diversitree
512	16	81	-659.395983382322	-659.39624589453	0.000262512207314103	11.7946832	11.8080205	tensorphylo
1024	16	81	-1266.45080511795	-1266.44333039275	0.00747472520129122	150.0040555	151.243342	castor
1024	16	81	-1266.45080511795	-1266.45084067051	3.555255966603e-05	40.921362	40.259991	diversitree
1024	16	81	-1266.45080511795	-1266.45132585797	0.000520740012916576	22.1241945	21.9845485	tensorphylo
32	32	81	-32.5442720185031	-32.5426441235552	0.0016278949478945	464.9947637	467.3896475	castor
32	32	81	-32.5442720185031	-32.5442728820012	8.63498087255721e-07	1.998053	2.0110295	diversitree
32	32	81	-32.5442720185031	-32.5442879873053	1.59688021668103e-05	0.9640289	0.9631515	tensorphylo
64	32	81	-104.620244653338	-104.617604267422	0.00264038591546978	686.9439833	689.017833	castor
64	32	81	-104.620244653338	-104.620248134489	3.48115108295133e-06	4.1758664	4.163222	diversitree
64	32	81	-104.620244653338	-104.620289956118	4.53027802365114e-05	2.1729098	2.151147	tensorphylo
128	32	81	-160.637889324117	-160.642402486332	0.00451316221472098	915.7420397	917.643345	castor
128	32	81	-160.637889324117	-160.637894459601	5.13548422986787e-06	7.7541209	7.800947	diversitree
128	32	81	-160.637889324117	-160.637986813483	9.74893659986265e-05	3.3484905	3.3558705	tensorphylo
256	32	81	-362.417974447536	-362.422823463199	0.00484901566352391	921.3862719	922.760145	castor
256	32	81	-362.417974447536	-362.417986371767	1.19242313871837e-05	16.015543	16.0533245	diversitree
256	32	81	-362.417974447536	-362.418156441999	0.000181994462991497	7.1070999	7.093328	tensorphylo
512	32	81	-675.139759919721	-675.131080095556	0.00867982416446011	926.2568751	928.593584	castor
512	32	81	-675.139759919721	-675.139780795015	2.08752943535728e-05	31.0748881	31.0578075	diversitree
512	32	81	-675.139759919721	-675.14006063128	0.00030071155879341	13.6173382	13.7222695	tensorphylo
1024	32	81	-1357.54051013823	-1357.51701882956	0.0234913086719644	1383.1571605	1386.708355	castor
1024	32	81	-1357.54051013823	-1357.54056144868	5.13104503170325e-05	64.9162307	62.999042	diversitree
1024	32	81	-1357.54051013823	-1357.54110712744	0.000596989210407628	26.5748757	26.5744575	tensorphylo
32	2	82	-41.1511758498988	-41.1508958167193	0.000280033179571149	3.3858907	3.360401	castor
32	2	82	-41.1511758498988	-41.1511766712926	8.21393804528725e-07	0.524923	0.5176865	diversitree
32	2	82	-41.1511758498988	-41.1511987701319	2.29202330288558e-05	0.6955732	0.6830395	tensorphylo
64	2	82	-96.3675129273504	-96.3617232042741	0.00578972307627623	3.3224432	3.3084745	castor
64	2	82	-96.3675129273504	-96.3675146875888	1.76023834796979e-06	1.0037333	0.9979605	diversitree
64	2	82	-96.3675129273504	-96.3675587273159	4.57999655196772e-05	1.2821889	1.2760225	tensorphylo
128	2	82	-174.345894200898	-174.345532232151	0.00036196874643224	4.0558963	4.0452445	castor
128	2	82	-174.345894200898	-174.345896681632	2.48073388320336e-06	2.0672077	2.061234	diversitree
128	2	82	-174.345894200898	-174.345977906716	8.3705818440194e-05	2.2728924	2.2576445	tensorphylo
256	2	82	-325.937562602995	-325.940837066451	0.00327446345630733	4.4051753	4.3548765	castor
256	2	82	-325.937562602995	-325.937566331643	3.72864741393641e-06	4.1371747	4.0969045	diversitree
256	2	82	-325.937562602995	-325.937695430711	0.000132827716186057	4.1837302	4.1749685	tensorphylo
512	2	82	-663.244785251616	-663.237169315891	0.0076159357255392	4.2445824	4.2357715	castor
512	2	82	-663.244785251616	-663.244794570739	9.31912302348792e-06	9.389369	8.270602	diversitree
512	2	82	-663.244785251616	-663.245057570382	0.000272318765382806	8.3254477	8.309142	tensorphylo
1024	2	82	-1327.07331406236	-1327.04752962887	0.0257844334955735	5.1511457	5.160342	castor
1024	2	82	-1327.07331406236	-1327.07333178225	1.77198919573129e-05	16.6667501	16.0724305	diversitree
1024	2	82	-1327.07331406236	-1327.07391029198	0.000596229620896338	16.3920296	16.308611	tensorphylo
32	4	82	-39.5969176904979	-39.5932271504043	0.00369054009357228	4.087126	4.033744	castor
32	4	82	-39.5969176904979	-39.5969189277812	1.23728334244788e-06	0.5908961	0.5807445	diversitree
32	4	82	-39.5969176904979	-39.596939615989	2.1925491111574e-05	0.6879595	0.6768075	tensorphylo
64	4	82	-78.1304780459586	-78.127482553061	0.00299549289762524	4.4549083	4.4445025	castor
64	4	82	-78.1304780459586	-78.1304793384724	1.29251375824424e-06	1.2178599	1.2102585	diversitree
64	4	82	-78.1304780459586	-78.1305051145507	2.70685921321956e-05	1.2190448	1.2060765	tensorphylo
128	4	82	-167.737737895264	-167.737015183329	0.000722711935054576	5.4238613	5.3578185	castor
128	4	82	-167.737737895264	-167.737742101923	4.20665858769098e-06	2.3050979	2.303052	diversitree
128	4	82	-167.737737895264	-167.737837934233	0.000100038968326999	2.1322829	2.1288635	tensorphylo
256	4	82	-310.450257667033	-310.44770266145	0.00255500558313315	5.7128621	5.7357155	castor
256	4	82	-310.450257667033	-310.450264396258	6.72922544708854e-06	4.6697073	4.652434	diversitree
256	4	82	-310.450257667033	-310.450404115178	0.000146448145130762	3.8360092	3.8241315	tensorphylo
512	4	82	-655.358508962878	-655.341888183716	0.0166207791620536	6.0104893	6.016135	castor
512	4	82	-655.358508962878	-655.358524244843	1.52819652612379e-05	10.3383345	9.4131285	diversitree
512	4	82	-655.358508962878	-655.358810213388	0.000301250510347018	7.6857206	7.6550075	tensorphylo
1024	4	82	-1403.45798051934	-1403.42704800377	0.0309325155697024	7.7173398	7.6891605	castor
1024	4	82	-1403.45798051934	-1403.45801425075	3.37314106673148e-05	20.0454576	19.7457845	diversitree
1024	4	82	-1403.45798051934	-1403.4585545357	0.000574016357177243	17.1416408	16.995812	tensorphylo
32	8	82	-46.7316245779051	-46.7296001398799	0.00202443802523788	10.5953553	10.540977	castor
32	8	82	-46.7316245779051	-46.7316259603366	1.38243148484207e-06	0.7817634	0.7763555	diversitree
32	8	82	-46.7316245779051	-46.7316421344023	1.75564971272024e-05	0.9069036	0.9014875	tensorphylo
64	8	82	-76.8970027931612	-76.89542751122	0.0015752819412711	14.6572704	14.62142	castor
64	8	82	-76.8970027931612	-76.897005276472	2.48331078012143e-06	1.5500132	1.537582	diversitree
64	8	82	-76.8970027931612	-76.8970635567963	6.07636350622442e-05	1.3594657	1.357797	tensorphylo
128	8	82	-139.134933058962	-139.133017079612	0.00191597935008758	15.4465245	15.4486975	castor
128	8	82	-139.134933058962	-139.134936527228	3.46826590202909e-06	3.1535806	3.169136	diversitree
128	8	82	-139.134933058962	-139.134998512738	6.54537762443397e-05	2.3891356	2.390423	tensorphylo
256	8	82	-360.859433086619	-360.856213931253	0.00321915536534334	19.6418372	19.6261055	castor
256	8	82	-360.859433086619	-360.859443924773	1.08381544237091e-05	6.340978	6.33778	diversitree
256	8	82	-360.859433086619	-360.859580236026	0.000147149407609959	5.3783267	5.3795075	tensorphylo
512	8	82	-663.40358130272	-663.400116213454	0.00346508926543265	20.3198214	20.294221	castor
512	8	82	-663.40358130272	-663.403599944542	1.86418221801432e-05	14.1008143	12.768835	diversitree
512	8	82	-663.40358130272	-663.403864914239	0.000283611519535043	9.9976122	9.983541	tensorphylo
1024	8	82	-1334.58351652926	-1334.56814839403	0.0153681352344393	25.2697268	25.1956275	castor
1024	8	82	-1334.58351652926	-1334.5835513654	3.48361379565176e-05	25.9430288	25.256656	diversitree
1024	8	82	-1334.58351652926	-1334.58411754255	0.000601013294726727	20.9749645	20.965022	tensorphylo
32	16	82	-33.9759039362213	-33.9751114446081	0.000792491613211155	59.2694278	58.6998845	castor
32	16	82	-33.9759039362213	-33.975904814952	8.78730695319518e-07	1.2323329	1.2170645	diversitree
32	16	82	-33.9759039362213	-33.9759165956588	1.26594374876277e-05	0.8122469	0.801632	tensorphylo
64	16	82	-97.3358339937252	-97.3368496454443	0.00101565171914331	115.409957	115.3591785	castor
64	16	82	-97.3358339937252	-97.3358374050601	3.41133490167067e-06	2.5456695	2.5355835	diversitree
64	16	82	-97.3358339937252	-97.3358825887795	4.85950543094305e-05	1.8589564	1.844836	tensorphylo
128	16	82	-165.332685951496	-165.328877764051	0.00380818744517342	90.3757424	90.611517	castor
128	16	82	-165.332685951496	-165.332690382522	4.43102666736195e-06	5.0018032	4.9947225	diversitree
128	16	82	-165.332685951496	-165.332758875764	7.29242678687569e-05	3.2426449	3.2167985	tensorphylo
256	16	82	-340.628595736748	-340.626195159434	0.00240057731338084	90.542924	90.2856285	castor
256	16	82	-340.628595736748	-340.628604519531	8.782783083916e-06	10.1568767	10.1979505	diversitree
256	16	82	-340.628595736748	-340.628736600717	0.000140863969818383	6.1120709	6.140242	tensorphylo
512	16	82	-685.629575446901	-685.620317753758	0.00925769314301306	118.9575312	119.679082	castor
512	16	82	-685.629575446901	-685.629597936325	2.2489424509331e-05	20.9933653	19.8585345	diversitree
512	16	82	-685.629575446901	-685.629837838016	0.000262391115143146	12.4242874	12.3805445	tensorphylo
1024	16	82	-1381.13781616981	-1381.09211332386	0.0457028459527464	148.2021998	147.106073	castor
1024	16	82	-1381.13781616981	-1381.13785886177	4.2691960288721e-05	40.0100837	39.4714995	diversitree
1024	16	82	-1381.13781616981	-1381.13840332808	0.00058715827344713	23.4247268	23.368237	tensorphylo
32	32	82	-34.8711836776832	-34.8701294081288	0.0010542695544018	463.552314	466.338756	castor
32	32	82	-34.8711836776832	-34.871184650886	9.73202773479898e-07	1.9845681	1.988459	diversitree
32	32	82	-34.8711836776832	-34.8712022947404	1.86170572078481e-05	1.0154962	1.0015275	tensorphylo
64	32	82	-66.9799796128951	-66.9810739299682	0.00109431707305419	689.4800916	692.657854	castor
64	32	82	-66.9799796128951	-66.9799814323925	1.81949739896936e-06	3.8517655	3.8547995	diversitree
64	32	82	-66.9799796128951	-66.98000281426	2.32013649252849e-05	1.7520612	1.7448985	tensorphylo
128	32	82	-167.856550943993	-167.851491842764	0.00505910122902264	688.4643043	690.742539	castor
128	32	82	-167.856550943993	-167.856555380122	4.43612950107308e-06	8.0674921	8.096352	diversitree
128	32	82	-167.856550943993	-167.856618401654	6.74576612027522e-05	3.2938703	3.283608	tensorphylo
256	32	82	-354.50618652931	-354.513835650052	0.00764912074220092	1139.7426328	1145.388218	castor
256	32	82	-354.50618652931	-354.506199389629	1.28603192592891e-05	15.7496539	15.783565	diversitree
256	32	82	-354.50618652931	-354.506334253654	0.000147724343833033	7.1871811	7.081069	tensorphylo
512	32	82	-697.394741722127	-697.380593676148	0.0141480459790273	922.5880147	922.6199045	castor
512	32	82	-697.394741722127	-697.394760202295	1.84801674549817e-05	31.7684892	31.6842875	diversitree
512	32	82	-697.394741722127	-697.395036625821	0.000294903693543347	13.7494361	13.716058	tensorphylo
1024	32	82	-1368.03964308849	-1368.03703668296	0.00260640552960467	1163.5944402	1166.3087755	castor
1024	32	82	-1368.03964308849	-1368.03968733175	4.42432633462886e-05	66.2651348	63.935646	diversitree
1024	32	82	-1368.03964308849	-1368.04019551145	0.000552422960254262	26.934827	27.0448505	tensorphylo
32	2	83	-38.6014724919855	-38.6004757690075	0.000996722978001685	2.9903104	2.9718235	castor
32	2	83	-38.6014724919855	-38.6014730264114	5.34425943499173e-07	0.5184942	0.510655	diversitree
32	2	83	-38.6014724919855	-38.6014833033532	1.08113677157462e-05	0.69618	0.6884925	tensorphylo
64	2	83	-76.1747145107795	-76.1732790334634	0.00143547731606475	3.5329044	3.5120395	castor
64	2	83	-76.1747145107795	-76.1747157859937	1.27521423110011e-06	1.0355534	1.021802	diversitree
64	2	83	-76.1747145107795	-76.1747430084007	2.84976212157062e-05	1.1724729	1.1559745	tensorphylo
128	2	83	-156.088257502761	-156.089350471887	0.0010929691260344	3.5117853	3.493118	castor
128	2	83	-156.088257502761	-156.088260027465	2.52470394457305e-06	2.0430423	2.0378025	diversitree
128	2	83	-156.088257502761	-156.088322109891	6.4607130582317e-05	2.103997	2.101496	tensorphylo
256	2	83	-344.547245868061	-344.54280828621	0.0044375818511071	4.2079735	4.209019	castor
256	2	83	-344.547245868061	-344.547250559743	4.69168196559622e-06	4.1880393	4.136039	diversitree
256	2	83	-344.547245868061	-344.547394851682	0.000148983621045318	4.4384673	4.435995	tensorphylo
512	2	83	-646.286179400003	-646.267703536396	0.0184758636071365	4.3163857	4.3363445	castor
512	2	83	-646.286179400003	-646.28618776717	8.36716731100751e-06	9.4379458	8.5059215	diversitree
512	2	83	-646.286179400003	-646.286477494398	0.000298094395247972	8.3011921	8.23608	tensorphylo
1024	2	83	-1328.27986381065	-1328.24240622358	0.0374575870748686	4.7168778	4.678018	castor
1024	2	83	-1328.27986381065	-1328.27988090401	1.70933562912978e-05	17.1390045	16.471258	diversitree
1024	2	83	-1328.27986381065	-1328.28043534566	0.000571535003700774	16.313572	16.2291325	tensorphylo
32	4	83	-34.0352967450099	-34.0342918690473	0.00100487596260024	4.4410134	4.4188365	castor
32	4	83	-34.0352967450099	-34.0352976375891	8.92579187450337e-07	0.6007484	0.588432	diversitree
32	4	83	-34.0352967450099	-34.0353207221884	2.39771784578124e-05	0.5552835	0.5542585	tensorphylo
64	4	83	-66.7030473738355	-66.7007364437854	0.0023109300500721	4.0576798	4.011932	castor
64	4	83	-66.7030473738355	-66.7030489030403	1.52920482321406e-06	1.1389841	1.128689	diversitree
64	4	83	-66.7030473738355	-66.7030828048522	3.54310166699179e-05	0.9883296	0.984656	tensorphylo
128	4	83	-177.446672693708	-177.439631422665	0.00704127104302188	5.423603	5.4148085	castor
128	4	83	-177.446672693708	-177.446676000977	3.30726922470603e-06	2.3633302	2.354589	diversitree
128	4	83	-177.446672693708	-177.446742544245	6.98505373577518e-05	2.267874	2.2626055	tensorphylo
256	4	83	-330.010524184559	-330.004523821433	0.0060003631259633	6.5338338	6.507602	castor
256	4	83	-330.010524184559	-330.010531751716	7.56715689931298e-06	4.6128485	4.6007535	diversitree
256	4	83	-330.010524184559	-330.010672800591	0.000148616032220161	4.009062	3.970604	tensorphylo
512	4	83	-681.501521470344	-681.492851505805	0.00866996453896718	6.9590735	6.9510375	castor
512	4	83	-681.501521470344	-681.501536968357	1.54980131128468e-05	10.6624108	9.8331325	diversitree
512	4	83	-681.501521470344	-681.501776315529	0.000254845185622798	8.5548755	8.517094	tensorphylo
1024	4	83	-1286.4116548601	-1286.38801712238	0.0236377377195822	7.3968346	7.3852275	castor
1024	4	83	-1286.4116548601	-1286.41168695105	3.20909498441324e-05	19.471392	19.1495215	diversitree
1024	4	83	-1286.4116548601	-1286.41219028949	0.000535429393721643	15.5316159	15.405217	tensorphylo
32	8	83	-41.4481902625485	-41.4477335255934	0.000456736955072756	10.8220156	10.796612	castor
32	8	83	-41.4481902625485	-41.448191258096	9.9554746668673e-07	0.791505	0.7874665	diversitree
32	8	83	-41.4481902625485	-41.4482140186613	2.37561128315633e-05	0.7855764	0.768012	tensorphylo
64	8	83	-81.4044490617713	-81.4019051190043	0.00254394276696246	11.1618646	11.1814175	castor
64	8	83	-81.4044490617713	-81.4044509933853	1.93161397987751e-06	1.5831002	1.558656	diversitree
64	8	83	-81.4044490617713	-81.4044794929486	3.04311773504651e-05	1.4115316	1.4128395	tensorphylo
128	8	83	-164.468514307444	-164.467019485055	0.00149482238944643	18.7455034	18.7031545	castor
128	8	83	-164.468514307444	-164.468519836596	5.52915236085028e-06	3.0596168	3.0615315	diversitree
128	8	83	-164.468514307444	-164.468614892753	0.000100585309013468	2.6067677	2.6088095	tensorphylo
256	8	83	-351.946411326353	-351.935425404644	0.0109859217091639	15.5442275	15.598983	castor
256	8	83	-351.946411326353	-351.946419487695	8.16134189562945e-06	6.2318688	6.2128325	diversitree
256	8	83	-351.946411326353	-351.946586578153	0.000175251800328624	5.3821479	5.415157	tensorphylo
512	8	83	-645.745372409224	-645.741178040183	0.00419436904110171	19.5591361	19.538304	castor
512	8	83	-645.745372409224	-645.745388454595	1.60453710122965e-05	13.1781749	12.164454	diversitree
512	8	83	-645.745372409224	-645.745635528359	0.000263119135297529	9.1869684	9.1885715	tensorphylo
1024	8	83	-1300.38208641716	-1300.36117452651	0.0209118906482217	21.0516919	20.882366	castor
1024	8	83	-1300.38208641716	-1300.38211926394	3.28467842791724e-05	25.5018442	25.617579	diversitree
1024	8	83	-1300.38208641716	-1300.38261365743	0.00052724026636497	19.039006	18.8690815	tensorphylo
32	16	83	-42.6817394575059	-42.6822534135632	0.000513956057275777	88.9068641	88.935519	castor
32	16	83	-42.6817394575059	-42.6817408384398	1.38093390233962e-06	1.2954442	1.288958	diversitree
32	16	83	-42.6817394575059	-42.6817541298194	1.46723134974991e-05	1.104745	1.1316615	tensorphylo
64	16	83	-80.3067775528948	-80.3084664127368	0.0016888598420195	89.1593749	89.106817	castor
64	16	83	-80.3067775528948	-80.3067798651444	2.31224969127197e-06	2.540524	2.5348865	diversitree
64	16	83	-80.3067775528948	-80.306808363982	3.08110872566658e-05	1.6498605	1.6386265	tensorphylo
128	16	83	-166.271019447221	-166.263852522391	0.00716692483018733	87.9105231	87.130453	castor
128	16	83	-166.271019447221	-166.271025114964	5.66774326671293e-06	5.2334327	5.210321	diversitree
128	16	83	-166.271019447221	-166.271087693624	6.8246402662453e-05	3.070326	3.062741	tensorphylo
256	16	83	-340.101500398302	-340.094522152594	0.00697824570795547	90.3311918	90.654157	castor
256	16	83	-340.101500398302	-340.101510171928	9.7736260045167e-06	10.1841663	10.2060685	diversitree
256	16	83	-340.101500398302	-340.101682961396	0.000182563094824673	6.237002	6.201619	tensorphylo
512	16	83	-663.103566843177	-663.082362495503	0.0212043476739154	91.1406425	91.6762665	castor
512	16	83	-663.103566843177	-663.103583198342	1.63551652576643e-05	21.3834229	20.3605385	diversitree
512	16	83	-663.103566843177	-663.103865794	0.000298950822752886	11.4449942	11.3839165	tensorphylo
1024	16	83	-1285.78102431787	-1285.7372155337	0.0438087841698689	122.8314244	123.3515545	castor
1024	16	83	-1285.78102431787	-1285.78105453602	3.02181485949404e-05	41.1645494	40.6433615	diversitree
1024	16	83	-1285.78102431787	-1285.78157163701	0.000547319137922386	22.9722672	22.894318	tensorphylo
32	32	83	-41.9673942934738	-41.9657388216257	0.0016554718480819	460.0925741	461.3284125	castor
32	32	83	-41.9673942934738	-41.9673952305116	9.37037803794283e-07	2.0172861	2.005023	diversitree
32	32	83	-41.9673942934738	-41.9674098437537	1.5550279883314e-05	1.0927525	1.069731	tensorphylo
64	32	83	-86.7034927863062	-86.6991286848483	0.00436410145792365	465.4327134	467.0925615	castor
64	32	83	-86.7034927863062	-86.7034950679019	2.28159566972863e-06	4.0378891	4.0637765	diversitree
64	32	83	-86.7034927863062	-86.7035289962508	3.62099445965214e-05	1.8873407	1.8797885	tensorphylo
128	32	83	-188.715730918234	-188.726081948649	0.0103510304157339	912.5422972	912.3646565	castor
128	32	83	-188.715730918234	-188.715737185751	6.26751790377966e-06	8.0769795	8.08192	diversitree
128	32	83	-188.715730918234	-188.715813574	8.26557666187e-05	3.9324986	3.91591	tensorphylo
256	32	83	-312.453138960745	-312.437854170245	0.015284790499436	469.6660741	472.480105	castor
256	32	83	-312.453138960745	-312.453145030899	6.07015437026348e-06	15.1196561	15.251836	diversitree
256	32	83	-312.453138960745	-312.453274291739	0.000135330994226024	6.3160295	6.3127085	tensorphylo
512	32	83	-639.286215489122	-639.2625492442	0.0236662449219693	926.2971822	928.5481765	castor
512	32	83	-639.286215489122	-639.286232979551	1.74904297409739e-05	32.8452763	31.284394	diversitree
512	32	83	-639.286215489122	-639.286494081344	0.000278592222343832	12.5553521	12.5015765	tensorphylo
1024	32	83	-1372.1333318548	-1372.10460410873	0.0287277460738551	934.8869159	938.048512	castor
1024	32	83	-1372.1333318548	-1372.1333717134	3.9858598711362e-05	65.3043449	63.4152945	diversitree
1024	32	83	-1372.1333318548	-1372.13393923132	0.000607376521656988	27.2501211	27.2521055	tensorphylo
32	2	84	-36.5881657703617	-36.5896783567818	0.00151258642011243	3.1829776	3.168111	castor
32	2	84	-36.5881657703617	-36.5881664735079	7.03146177727376e-07	0.5076374	0.499626	diversitree
32	2	84	-36.5881657703617	-36.5881762179856	1.04476238789175e-05	0.6979922	0.685807	tensorphylo
64	2	84	-83.4225085275478	-83.4225000230376	8.50451026224164e-06	3.3372196	3.3310245	castor
64	2	84	-83.4225085275478	-83.4225098669115	1.33936364932197e-06	0.9976612	0.989904	diversitree
64	2	84	-83.4225085275478	-83.4225581496349	4.96220870189745e-05	1.1795249	1.1492505	tensorphylo
128	2	84	-160.235791233158	-160.233166695066	0.00262453809165208	3.3875471	3.368437	castor
128	2	84	-160.235791233158	-160.235793022364	1.78920629423374e-06	1.9913085	1.972469	diversitree
128	2	84	-160.235791233158	-160.235874021684	8.27885262992822e-05	1.9854578	1.985097	tensorphylo
256	2	84	-341.110391543778	-341.101659710976	0.0087318328027095	4.0030678	3.9818175	castor
256	2	84	-341.110391543778	-341.110396425453	4.88167444245846e-06	4.0350109	3.9919445	diversitree
256	2	84	-341.110391543778	-341.110544230758	0.000152686980015915	4.2039555	4.194833	tensorphylo
512	2	84	-694.090939148761	-694.096177877511	0.00523872875044162	5.1526422	5.1324825	castor
512	2	84	-694.090939148761	-694.090948898266	9.74950512500072e-06	9.2280135	8.2561085	diversitree
512	2	84	-694.090939148761	-694.091222565243	0.000283416482830035	8.8783532	8.865676	tensorphylo
1024	2	84	-1350.4964415548	-1350.48672386742	0.00971768737599632	4.7366275	4.7226465	castor
1024	2	84	-1350.4964415548	-1350.49645899439	1.74395897829527e-05	17.3883583	16.9128485	diversitree
1024	2	84	-1350.4964415548	-1350.49703715427	0.000595599474308983	17.950374	18.0266135	tensorphylo
32	4	84	-41.8061999856735	-41.8068041906944	0.000604205020813708	5.1010355	5.0893915	castor
32	4	84	-41.8061999856735	-41.8062012956811	1.31000754777233e-06	0.5840245	0.5782845	diversitree
32	4	84	-41.8061999856735	-41.8062166777601	1.66920865254383e-05	0.7029409	0.6987015	tensorphylo
64	4	84	-94.1812031286888	-94.1758109185309	0.00539221015787916	4.4958673	4.509344	castor
