ntips	nstates	rep	likelihood	mean_time	median_time	method
64	31	86	-150.383073230339	18.8175855	18.9674815	tensorphylo
64	31	86	-85.325826639931	88.1677448	88.4062705	diversitree
128	31	86	-442.057517915138	36.9983918	36.991881	tensorphylo
128	31	86	-179.474875397171	178.8717701	178.669144	diversitree
256	31	86	-792.361806625305	76.590337	76.6741205	tensorphylo
256	31	86	-360.345659544534	353.83	354.5262005	diversitree
512	31	86	-1799.48895119998	137.5146232	139.180691	tensorphylo
512	31	86	-654.470223866395	687.5323948	689.625576	diversitree
1024	31	86	-3859.44308937852	274.5328307	273.2859715	tensorphylo
1024	31	86	-1346.39672211162	1399.936718	1390.7260885	diversitree
32	64	86	-77.815610576937	22.39461	22.3109905	tensorphylo
32	64	86	NA	NA	NA	diversitree
64	64	86	-245.167162057233	53.1725187	53.151006	tensorphylo
64	64	86	NA	NA	NA	diversitree
128	64	86	-322.679631553635	86.0777001	86.039935	tensorphylo
128	64	86	NA	NA	NA	diversitree
256	64	86	-646.719245891219	154.2575308	153.022783	tensorphylo
256	64	86	NA	NA	NA	diversitree
512	64	86	-1684.94189397849	341.6364442	343.4755935	tensorphylo
512	64	86	NA	NA	NA	diversitree
1024	64	86	-3432.06596993706	740.8792988	741.9788655	tensorphylo
1024	64	86	NA	NA	NA	diversitree
32	128	86	-101.924170910674	67.4300063	67.3576905	tensorphylo
32	128	86	NA	NA	NA	diversitree
64	128	86	-219.458865751222	145.8319488	145.844872	tensorphylo
64	128	86	NA	NA	NA	diversitree
128	128	86	-354.340526380516	251.1170255	251.129264	tensorphylo
128	128	86	NA	NA	NA	diversitree
256	128	86	-1013.4817650762	533.9613967	534.2576955	tensorphylo
256	128	86	NA	NA	NA	diversitree
512	128	86	-1537.50809035278	960.5701646	963.025589	tensorphylo
512	128	86	NA	NA	NA	diversitree
1024	128	86	-3707.78077126974	2042.5147366	2036.749661	tensorphylo
1024	128	86	NA	NA	NA	diversitree
32	2	87	-72.5863028921824	1.1285988	1.117414	tensorphylo
32	2	87	-37.6674478451419	0.5947993	0.587858	diversitree
64	2	87	-105.557906172416	2.210351	2.1517825	tensorphylo
64	2	87	-78.4845485881578	1.1462001	1.138201	diversitree
128	2	87	-236.693475036666	4.1055883	4.06925	tensorphylo
128	2	87	-168.650094519557	2.3507432	2.355614	diversitree
256	2	87	-483.183362455778	8.2472033	8.2752145	tensorphylo
256	2	87	-324.166838986199	4.8070532	4.729596	diversitree
512	2	87	-996.47726901414	16.3509927	16.239116	tensorphylo
512	2	87	-667.43735622624	9.9686785	9.461365	diversitree
1024	2	87	-1894.97019549347	32.4733325	32.560437	tensorphylo
1024	2	87	-1332.74383036906	19.3889	18.820763	diversitree
32	4	87	-77.484745601744	1.5880694	1.5870895	tensorphylo
32	4	87	-39.6636378550141	0.7998649	0.791136	diversitree
64	4	87	-165.778769250341	2.9547183	2.9479615	tensorphylo
64	4	87	-81.4206369097425	1.5769461	1.5728625	diversitree
128	4	87	-439.926818978562	6.1885154	6.2175065	tensorphylo
128	4	87	-177.902578721557	3.2058966	3.195294	diversitree
256	4	87	-769.270148409253	10.1928911	10.1981965	tensorphylo
256	4	87	-339.215857661018	6.3090185	6.2385805	diversitree
512	4	87	-1181.09767414381	21.971941	21.8952095	tensorphylo
512	4	87	-667.366482534245	13.6797648	13.3889395	diversitree
1024	4	87	-2343.27125221236	40.548549	40.645309	tensorphylo
1024	4	87	-1370.92862800027	26.5628094	26.028973	diversitree
32	8	87	-69.6784983320191	2.1001717	2.0888065	tensorphylo
32	8	87	-36.295346120633	1.7592075	1.7543285	diversitree
64	8	87	-215.537379245898	5.4679896	5.447014	tensorphylo
64	8	87	-97.0425318648171	3.720709	3.7368425	diversitree
128	8	87	-291.737798957958	7.6782832	7.684097	tensorphylo
128	8	87	-174.542034659423	7.0488717	7.0173345	diversitree
256	8	87	-556.391173209836	16.1235985	16.045719	tensorphylo
256	8	87	-329.520638707443	13.7270829	13.6039025	diversitree
512	8	87	-1266.75821276825	31.7244101	31.18583	tensorphylo
512	8	87	-647.711109128586	29.3931788	28.0746475	diversitree
1024	8	87	-3295.85143484406	73.7036664	73.622593	tensorphylo
1024	8	87	-1368.11628258875	60.1363523	56.9942845	diversitree
32	16	87	-119.29817852507	4.6167558	4.594747	tensorphylo
32	16	87	-45.6511459589957	6.9719188	6.9518575	diversitree
64	16	87	-178.235994565375	8.3168418	8.318818	tensorphylo
64	16	87	-87.6394594155073	15.3298836	15.297715	diversitree
128	16	87	-371.933113553016	15.8310799	15.787829	tensorphylo
128	16	87	-175.187886137144	30.5824535	29.3482305	diversitree
256	16	87	-1020.35267865801	31.3843479	31.369879	tensorphylo
256	16	87	-334.978412726997	62.6829443	60.28066	diversitree
512	16	87	-1864.93511683197	62.594823	62.6862325	tensorphylo
512	16	87	-678.84194678044	122.1127354	123.441857	diversitree
1024	16	87	-3055.07610646337	114.4849601	114.0213075	tensorphylo
1024	16	87	-1325.74077756006	243.6423729	242.6231785	diversitree
32	31	87	-71.1369998731528	8.8969016	8.725046	tensorphylo
32	31	87	-40.0302626303107	44.7939965	43.735643	diversitree
64	31	87	-226.385249375296	18.6957458	18.3023795	tensorphylo
64	31	87	-82.7293486527973	90.4935354	91.5642545	diversitree
128	31	87	-460.152310785264	36.7767007	37.0103925	tensorphylo
128	31	87	-165.911261169147	176.6144454	176.724801	diversitree
256	31	87	-924.675573964622	68.8916973	67.847087	tensorphylo
256	31	87	-338.176805410006	357.3772462	357.8251015	diversitree
512	31	87	-1535.00646682935	128.617861	125.5071295	tensorphylo
512	31	87	-680.052410566197	694.7558691	697.323367	diversitree
1024	31	87	-2995.07501087078	280.4794461	279.7911135	tensorphylo
1024	31	87	-1348.3020289032	1403.8454161	1401.094763	diversitree
32	64	87	-98.3157965364059	17.0832199	17.068423	tensorphylo
32	64	87	NA	NA	NA	diversitree
64	64	87	-163.438534009683	38.1344485	38.5695815	tensorphylo
64	64	87	NA	NA	NA	diversitree
128	64	87	-348.889748630007	91.911791	93.439902	tensorphylo
128	64	87	NA	NA	NA	diversitree
256	64	87	-824.301407804895	168.9525868	169.0875875	tensorphylo
256	64	87	NA	NA	NA	diversitree
512	64	87	-1675.5790718359	353.9178384	349.153048	tensorphylo
512	64	87	NA	NA	NA	diversitree
1024	64	87	-2972.15220947197	714.5812879	715.6923305	tensorphylo
1024	64	87	NA	NA	NA	diversitree
32	128	87	-111.752092043943	85.7527956	85.7297495	tensorphylo
32	128	87	NA	NA	NA	diversitree
64	128	87	-352.463890991621	157.8061833	157.7388285	tensorphylo
64	128	87	NA	NA	NA	diversitree
128	128	87	-566.490022841377	289.2670335	288.8738845	tensorphylo
128	128	87	NA	NA	NA	diversitree
256	128	87	-601.176939060775	482.6958536	487.261507	tensorphylo
256	128	87	NA	NA	NA	diversitree
512	128	87	-1602.29909956342	1005.4909987	1007.486358	tensorphylo
512	128	87	NA	NA	NA	diversitree
1024	128	87	-3598.84484576768	2032.8644723	2035.4223885	tensorphylo
1024	128	87	NA	NA	NA	diversitree
32	2	88	-49.6670496453644	1.0547947	1.049682	tensorphylo
32	2	88	-39.1081350310239	0.576296	0.5695515	diversitree
64	2	88	-122.412015473058	1.9990534	1.9621985	tensorphylo
64	2	88	-76.5497810573477	1.1336828	1.127377	diversitree
128	2	88	-253.508643756555	4.1628038	4.148954	tensorphylo
128	2	88	-157.22818592261	2.3356634	2.3252945	diversitree
256	2	88	-667.419544581207	8.0914402	8.078476	tensorphylo
256	2	88	-332.840481659613	4.7607355	4.739559	diversitree
512	2	88	-986.521076972549	16.8060189	16.7435595	tensorphylo
512	2	88	-663.550120125633	9.8837757	9.35415	diversitree
1024	2	88	-2322.79209589791	37.4372476	37.580354	tensorphylo
1024	2	88	-1427.7828562618	19.5281073	18.743273	diversitree
32	4	88	-79.2753451834131	1.728478	1.7181665	tensorphylo
32	4	88	-43.9413906277359	0.8257277	0.8134605	diversitree
64	4	88	-139.854192691465	2.906859	2.900709	tensorphylo
64	4	88	-89.3848716113581	1.5923621	1.5672865	diversitree
128	4	88	-271.308544499678	5.6049993	5.58953	tensorphylo
128	4	88	-180.275915917159	3.1522604	3.145848	diversitree
256	4	88	-522.891723519717	11.2478867	11.2416465	tensorphylo
256	4	88	-340.772744052326	6.5529808	6.5847025	diversitree
512	4	88	-1266.86898683426	21.9855612	22.0400215	tensorphylo
512	4	88	-657.477595383508	13.5453217	13.252389	diversitree
1024	4	88	-2508.05940879181	44.5888653	44.796354	tensorphylo
1024	4	88	-1343.91596952414	26.2055395	25.9923395	diversitree
32	8	88	-70.4560554982043	1.8315766	1.8233725	tensorphylo
32	8	88	-33.0627307850314	1.5946581	1.5866385	diversitree
64	8	88	-194.819106530616	3.9788614	3.982494	tensorphylo
64	8	88	-76.1883403333184	3.4762834	3.4538605	diversitree
128	8	88	-401.084303572106	8.358301	8.3658655	tensorphylo
128	8	88	-148.646759450789	7.0367849	7.029204	diversitree
256	8	88	-555.910373566941	15.805951	15.782253	tensorphylo
256	8	88	-315.942096910232	14.0006062	13.956277	diversitree
512	8	88	-1618.23043582776	34.0034402	33.826271	tensorphylo
512	8	88	-680.877825695381	29.9160887	28.5657455	diversitree
1024	8	88	-2450.56453868811	68.7979631	68.414363	tensorphylo
1024	8	88	-1361.76080838593	59.4860513	56.772372	diversitree
32	16	88	-105.572538377162	4.4728868	4.463137	tensorphylo
32	16	88	-47.7613351906495	7.363805	7.330308	diversitree
64	16	88	-141.176178907325	7.2799723	7.273072	tensorphylo
64	16	88	-79.6763402493627	14.3249531	14.283088	diversitree
128	16	88	-511.14699574105	17.165101	17.156245	tensorphylo
128	16	88	-186.851732743801	31.2784408	29.8549495	diversitree
256	16	88	-763.673834329124	29.4248062	29.4990285	tensorphylo
256	16	88	-315.491981871213	59.341063	57.118822	diversitree
512	16	88	-1506.75464172271	62.3881092	62.1750035	tensorphylo
512	16	88	-680.401219110847	123.6445036	124.486373	diversitree
1024	16	88	-3344.2058201438	121.3051379	121.10211	tensorphylo
1024	16	88	-1364.27198617803	245.1056629	245.9289675	diversitree
32	31	88	-141.584739219912	10.0155456	10.015316	tensorphylo
32	31	88	-46.2364030800343	43.3986107	42.234264	diversitree
64	31	88	-269.647807986771	20.0695123	20.0967035	tensorphylo
64	31	88	-88.8784087785894	84.3453681	84.719817	diversitree
128	31	88	-490.527256894605	41.399709	40.3839955	tensorphylo
128	31	88	-187.385164178952	178.0738773	178.3490775	diversitree
256	31	88	-731.387267178661	72.7963774	73.0918275	tensorphylo
256	31	88	-337.959418813935	347.7956651	348.253795	diversitree
512	31	88	-1548.10443320857	140.7461653	140.1164135	tensorphylo
512	31	88	-678.718983126547	709.7361826	709.1610715	diversitree
1024	31	88	-2731.73135197849	260.6649866	260.13803	tensorphylo
1024	31	88	-1342.7763895714	1409.1754694	1401.9581615	diversitree
32	64	88	-121.054174856297	26.1934691	26.20925	tensorphylo
32	64	88	NA	NA	NA	diversitree
64	64	88	-181.922304352657	40.4819117	40.8518875	tensorphylo
64	64	88	NA	NA	NA	diversitree
128	64	88	-440.245650187844	83.2542433	83.1743425	tensorphylo
128	64	88	NA	NA	NA	diversitree
256	64	88	-965.067659876332	187.749004	187.738754	tensorphylo
256	64	88	NA	NA	NA	diversitree
512	64	88	-1506.59498663063	358.1066444	360.5033855	tensorphylo
512	64	88	NA	NA	NA	diversitree
1024	64	88	-3153.14204442906	693.1561721	693.782812	tensorphylo
1024	64	88	NA	NA	NA	diversitree
32	128	88	-128.63789824837	90.223452	90.298728	tensorphylo
32	128	88	NA	NA	NA	diversitree
64	128	88	-315.528730074547	143.4810129	144.903553	tensorphylo
64	128	88	NA	NA	NA	diversitree
128	128	88	-355.524711096248	249.9138231	251.6694595	tensorphylo
128	128	88	NA	NA	NA	diversitree
256	128	88	-892.817773529906	521.251286	521.123284	tensorphylo
256	128	88	NA	NA	NA	diversitree
512	128	88	-1536.31581696493	983.5201442	984.4032145	tensorphylo
512	128	88	NA	NA	NA	diversitree
1024	128	88	-3773.25622786154	2067.7682889	2076.5546545	tensorphylo
1024	128	88	NA	NA	NA	diversitree
32	2	89	-56.7898556418775	1.1917142	1.1727025	tensorphylo
32	2	89	-39.6064424456438	0.5729217	0.5670915	diversitree
64	2	89	-126.398471119859	2.173902	2.154591	tensorphylo
64	2	89	-84.5264401362802	1.1490906	1.142424	diversitree
128	2	89	-336.695516905929	4.5418078	4.535912	tensorphylo
128	2	89	-181.119717711118	2.3458314	2.342412	diversitree
256	2	89	-613.288971181915	8.8037414	8.7878785	tensorphylo
256	2	89	-343.039117595027	4.6140744	4.563259	diversitree
512	2	89	-851.648458307575	14.952413	14.998333	tensorphylo
512	2	89	-642.135869170954	9.7617966	9.265672	diversitree
1024	2	89	-1872.90253115468	33.2950586	33.2952595	tensorphylo
1024	2	89	-1363.72739246324	19.674301	18.9413235	diversitree
32	4	89	-76.9727167029414	1.5441297	1.5326005	tensorphylo
32	4	89	-38.5440798205013	0.79704	0.789947	diversitree
64	4	89	-115.977571866008	2.5329759	2.5276295	tensorphylo
64	4	89	-74.9726262229038	1.5514728	1.5470735	diversitree
128	4	89	-254.015210147702	6.0384431	6.03602	tensorphylo
128	4	89	-170.945978513321	3.1833138	3.1682955	diversitree
256	4	89	-525.974332347733	9.519462	9.53127	tensorphylo
256	4	89	-299.103943528461	6.5081473	6.516991	diversitree
512	4	89	-1270.96471079287	22.6289906	22.709285	tensorphylo
512	4	89	-670.878540859828	13.3624166	12.916353	diversitree
1024	4	89	-3132.19550862944	46.271657	46.082237	tensorphylo
1024	4	89	-1355.50926124796	26.3977475	25.8114475	diversitree
32	8	89	-108.592014128741	3.1027324	3.106488	tensorphylo
32	8	89	-51.2896145236777	1.8904731	1.8835605	diversitree
64	8	89	-137.783606558824	4.5216891	4.5120295	tensorphylo
64	8	89	-86.262099662619	3.4666197	3.498858	diversitree
128	8	89	-300.691519870178	9.1203762	9.1201425	tensorphylo
128	8	89	-171.672565150829	7.0869238	7.0410325	diversitree
256	8	89	-1045.8560431604	18.8533047	18.893456	tensorphylo
256	8	89	-368.865537784053	14.4737544	14.4432955	diversitree
512	8	89	-1112.09090563811	30.355662	30.269726	tensorphylo
512	8	89	-644.642517898093	29.3651881	28.102876	diversitree
1024	8	89	-2571.80364098115	61.8604474	62.3524105	tensorphylo
1024	8	89	-1291.36511324639	59.3669668	56.5840795	diversitree
32	16	89	-119.174266327003	4.7530275	4.6748405	tensorphylo
32	16	89	-43.0787186479526	7.8905033	7.814764	diversitree
64	16	89	-147.301875516985	7.6788818	7.678849	tensorphylo
64	16	89	-81.8585533449432	14.6147329	14.5475175	diversitree
128	16	89	-406.102515350841	15.6077488	15.572456	tensorphylo
128	16	89	-179.107893877263	30.6513253	29.541238	diversitree
256	16	89	-898.855031982858	31.4529327	31.309404	tensorphylo
256	16	89	-332.149746465253	62.3319023	59.802559	diversitree
512	16	89	-1609.06650745062	63.8732645	64.122811	tensorphylo
512	16	89	-673.845263542877	122.3645	123.6325275	diversitree
1024	16	89	-3258.08167042759	122.0840395	122.509517	tensorphylo
1024	16	89	-1379.19812366923	245.5156219	245.7018685	diversitree
32	31	89	-124.011220786608	11.3119615	11.318337	tensorphylo
32	31	89	-43.8294129334445	45.6949018	44.5631255	diversitree
64	31	89	-240.07014827674	21.7862315	21.1772995	tensorphylo
64	31	89	-99.8441508869912	93.5508316	93.9854275	diversitree
128	31	89	-501.847057665349	33.3473295	33.1247815	tensorphylo
128	31	89	-170.218139671578	173.4979452	174.4234915	diversitree
256	31	89	-794.550027737546	73.7862732	73.7990775	tensorphylo
256	31	89	-352.907169183342	362.5821183	363.268897	diversitree
512	31	89	-1621.74092189573	135.7328206	133.2446495	tensorphylo
512	31	89	-685.324151465628	703.7347666	706.33406	diversitree
1024	31	89	-4225.81556335195	289.9475023	286.290085	tensorphylo
1024	31	89	-1353.55227541431	1404.5311165	1409.595662	diversitree
32	64	89	-137.634745814049	24.007345	23.995209	tensorphylo
32	64	89	NA	NA	NA	diversitree
64	64	89	-188.511831025696	41.2472874	41.202294	tensorphylo
64	64	89	NA	NA	NA	diversitree
128	64	89	-496.317610607883	103.2100954	103.0970625	tensorphylo
128	64	89	NA	NA	NA	diversitree
256	64	89	-1001.47475826309	167.0979641	166.0505945	tensorphylo
256	64	89	NA	NA	NA	diversitree
512	64	89	-2010.5363617439	364.0303162	360.9495065	tensorphylo
512	64	89	NA	NA	NA	diversitree
1024	64	89	-3125.99817384248	719.804405	718.8651155	tensorphylo
1024	64	89	NA	NA	NA	diversitree
32	128	89	-87.2627453525899	70.1501718	70.2050585	tensorphylo
32	128	89	NA	NA	NA	diversitree
64	128	89	-149.36772113704	106.9357572	106.922547	tensorphylo
64	128	89	NA	NA	NA	diversitree
128	128	89	-312.074771640316	244.7335182	244.5397235	tensorphylo
128	128	89	NA	NA	NA	diversitree
256	128	89	-938.199501049247	540.9672553	541.935991	tensorphylo
256	128	89	NA	NA	NA	diversitree
512	128	89	-1647.63414600942	1044.2138341	1044.549907	tensorphylo
512	128	89	NA	NA	NA	diversitree
1024	128	89	-2840.5670533489	1966.7860761	1968.0292535	tensorphylo
1024	128	89	NA	NA	NA	diversitree
32	2	90	-55.3265766113538	1.1306939	1.1287915	tensorphylo
32	2	90	-38.1555587891684	0.5740697	0.566989	diversitree
64	2	90	-149.083415625799	2.1815403	2.143767	tensorphylo
64	2	90	-79.2235429861679	1.1331252	1.1248555	diversitree
128	2	90	-274.553004313913	4.3120192	4.3214615	tensorphylo
128	2	90	-158.918380616103	2.3216578	2.32511	diversitree
256	2	90	-467.120344971073	8.4427405	8.41607	tensorphylo
256	2	90	-333.781119061608	4.7094568	4.621643	diversitree
512	2	90	-1050.69257039496	16.9401791	16.9408105	tensorphylo
512	2	90	-665.648322052834	10.0551024	9.408844	diversitree
1024	2	90	-1784.18779480226	31.3735567	31.281237	tensorphylo
1024	2	90	-1311.88300860494	18.8706231	18.3303415	diversitree
32	4	90	-70.3411042184899	1.4768528	1.4763485	tensorphylo
32	4	90	-43.8240615424554	0.7992909	0.7927145	diversitree
64	4	90	-146.823598373686	3.0832369	3.0670255	tensorphylo
64	4	90	-87.2178274957415	1.6387782	1.638196	diversitree
128	4	90	-288.417725953753	5.2649289	5.259644	tensorphylo
128	4	90	-161.350481575529	3.215384	3.210505	diversitree
256	4	90	-659.285391660524	12.107546	12.10976	tensorphylo
256	4	90	-367.396956655418	6.5417591	6.454876	diversitree
512	4	90	-1466.32471807388	22.8187099	22.8329	tensorphylo
512	4	90	-683.765238612309	13.4465158	12.9796775	diversitree
1024	4	90	-3161.87352043238	42.2700734	42.5598245	tensorphylo
1024	4	90	-1319.48012618549	26.1407636	25.666328	diversitree
32	8	90	-89.7115004567724	2.2731425	2.274639	tensorphylo
32	8	90	-38.0707623929894	1.7048579	1.6939355	diversitree
64	8	90	-202.693041612687	4.6356568	4.592943	tensorphylo
64	8	90	-84.3890724440129	3.6885855	3.6589835	diversitree
128	8	90	-391.305972494442	9.5226559	9.45542	tensorphylo
128	8	90	-172.836048110574	7.1131556	7.091565	diversitree
256	8	90	-543.728903533566	14.8033534	14.8415285	tensorphylo
256	8	90	-333.110904966357	14.2130272	14.146189	diversitree
512	8	90	-1736.67595374688	38.399657	38.797316	tensorphylo
512	8	90	-700.197062673079	29.7494934	28.27852	diversitree
1024	8	90	-2635.1798335031	67.3572928	67.5353845	tensorphylo
1024	8	90	-1416.08276533919	60.0672468	57.455104	diversitree
32	16	90	-62.8630562598152	3.3681131	3.3598475	tensorphylo
32	16	90	-34.7787435910547	6.9792414	6.965285	diversitree
64	16	90	-199.015943322523	7.0436934	7.0179495	tensorphylo
64	16	90	-73.8950363171197	14.0040584	13.97854	diversitree
128	16	90	-438.323814294356	15.0435396	15.145482	tensorphylo
128	16	90	-161.435513942635	29.0347773	28.2341375	diversitree
256	16	90	-750.596349007094	29.177199	29.23915	tensorphylo
256	16	90	-332.99054249985	62.423361	59.982549	diversitree
512	16	90	-1634.53520696563	62.2318992	62.025866	tensorphylo
512	16	90	-696.89564066053	123.4807291	124.3228445	diversitree
1024	16	90	-2764.7930600803	121.6518831	121.988448	tensorphylo
1024	16	90	-1295.80268959298	242.2754452	241.599224	diversitree
32	31	90	-95.5857544134324	8.20123	8.2880475	tensorphylo
32	31	90	-33.6498267378866	39.6596239	38.2327255	diversitree
64	31	90	-220.641619207912	19.7687732	19.19866	tensorphylo
64	31	90	-93.3605561393124	93.1279453	93.974296	diversitree
128	31	90	-288.091949754964	36.7521827	37.208238	tensorphylo
128	31	90	-163.36684296818	172.6097171	171.6782135	diversitree
256	31	90	-856.060127348793	70.9398892	70.7973035	tensorphylo
256	31	90	-328.927593184129	351.7431902	354.444754	diversitree
